,Country,Sub-national region,latitude,longitude,ISO country code,World region,MPI_Country,MPI_Region,DepvrIntensity,location_type,latlngImputed,useforspatial,popDensity,precipitation,TimeToCity,AvgNightLight,LandClassification,Elevation,Temperature,Evaporation,Modis_LAI,Modis_EVI,soil_orgc,soil_phaq,soil_clay,soil_silt,soil_sand,Evaporation_m,Modis_LAI_m
343,Gabon,Libreville/Port-Gentil,-0.719964,8.753584,GAB,Sub-Saharan Africa,0.07,0.024,36.5,GEOMETRIC_CENTER,0,1,14.0249996185303,1673.0,4.0,52.0,130.0,5.0,26.0,8494.424964936887,16.725105189340812,2724.0,,,,,,8494.424964936887,16.725105189340812
344,Gabon,Moyen-Ogooué,-0.442784,10.439656,GAB,Sub-Saharan Africa,0.07,0.138,44.7,APPROXIMATE,0,1,3.91833329200745,1921.0,244.0,0.0,210.0,30.0,23.0,11268.0,5.0,2453.0,,,,,,11268.0,5.0
345,Gabon,Ngounié,-1.4930303,10.9807003,GAB,Sub-Saharan Africa,0.07,0.184,45.2,APPROXIMATE,0,1,8.5,1919.0,1068.0,0.0,40.0,311.0,23.0,9963.0,14.0,3356.0,,,,,,9963.0,14.0
346,Gabon,Nyanga,-2.8821033,11.1617356,GAB,Sub-Saharan Africa,0.07,0.16,43.0,APPROXIMATE,0,1,2.5,1494.0,490.0,0.0,40.0,293.0,23.0,12266.0,21.0,4230.0,,,,,,12266.0,21.0
347,Gabon,Ogooué-Ivindo,0.8818311,13.1740348,GAB,Sub-Saharan Africa,0.07,0.264,49.0,APPROXIMATE,0,1,1.33333337306976,1665.0,1522.0,0.0,40.0,544.0,23.0,13281.0,21.0,4373.0,,,,,,13281.0,21.0
348,Gabon,Ogooué-Lolo,-0.8844093,12.4380581,GAB,Sub-Saharan Africa,0.07,0.152,45.6,APPROXIMATE,0,1,3.0,1680.5,931.0,0.0,40.0,320.0,24.0,12751.0,22.0,4158.0,,,,,,12751.0,22.0
349,Gabon,Ogooué-Maritime,-1.3465975,9.7232673,GAB,Sub-Saharan Africa,0.07,0.076,42.5,APPROXIMATE,0,1,13.4766664505005,2033.5,1355.0,0.0,40.0,70.0,23.0,9567.0,15.0,3520.0,,,,,,9567.0,15.0
350,Gabon,Woleu-Ntem,1.4892408,11.7068294,GAB,Sub-Saharan Africa,0.07,0.096,41.2,APPROXIMATE,0,1,6.0,1668.5,567.0,0.0,40.0,666.0,22.0,12423.0,17.0,4168.0,12.5,4.23333333333333,61.3333333333333,5.33333333333333,33.2333333333333,12423.0,17.0
351,Gambia,Banjul,13.4548761,-16.5790323,GMB,Sub-Saharan Africa,0.323,0.095,45.0,APPROXIMATE,0,1,1741.44006347656,856.5,62.0,22.0,110.0,4.0,26.0,8494.424964936887,16.725105189340812,1198.0,,,,,,8494.424964936887,16.725105189340812
352,Gambia,Basse,13.3094412,-14.2192475,GMB,Sub-Saharan Africa,0.323,0.524,58.7,APPROXIMATE,0,1,97.3633346557617,1008.0,291.0,5.0,20.0,16.0,36.0,3695.0,4.0,2105.0,,,,,,3695.0,4.0
353,Gambia,Brikama,13.2747943,-16.6409198,GMB,Sub-Saharan Africa,0.323,0.242,47.7,APPROXIMATE,0,1,210.316665649414,928.0,2.0,5.0,20.0,25.0,33.0,4523.0,6.0,2380.0,,,,,,4523.0,6.0
354,Gambia,Janjanbureh,13.5336211,-14.7695962,GMB,Sub-Saharan Africa,0.323,0.46,58.2,APPROXIMATE,0,1,107.148330688477,938.5,273.0,1.0,20.0,7.0,32.0,4574.0,9.0,3000.0,,,,,,4574.0,9.0
355,Gambia,Kanifing,13.4540922,-16.6733441,GMB,Sub-Saharan Africa,0.323,0.157,48.2,APPROXIMATE,0,1,4062.9384765625,875.5,3.0,31.0,190.0,11.0,32.0,8494.424964936887,16.725105189340812,1657.0,,,,,,8494.424964936887,16.725105189340812
356,Gambia,Kerewan,13.4929172,-16.0904721,GMB,Sub-Saharan Africa,0.323,0.397,55.9,APPROXIMATE,0,1,133.350006103516,940.0,218.0,2.0,20.0,15.0,33.0,4195.0,6.0,2494.0,,,,,,4195.0,6.0
357,Gambia,Kuntaur,13.6707177,-14.8899772,GMB,Sub-Saharan Africa,0.323,0.555,60.4,APPROXIMATE,0,1,47.375,892.0,300.0,0.0,130.0,2.0,30.0,4574.0,8.0,2567.0,,,,,,4574.0,8.0
358,Gambia,Mansakonko,13.4595508,-15.5401101,GMB,Sub-Saharan Africa,0.323,0.352,48.3,APPROXIMATE,0,1,114.751663208008,919.5,202.0,3.0,170.0,26.0,34.0,3951.0,5.0,2731.0,,,,,,3951.0,5.0
359,Ghana,Ashanti,6.7470436,-1.5208624,GHA,Sub-Saharan Africa,0.156,0.101,44.4,APPROXIMATE,0,1,761.25,1392.0,15.0,8.0,40.0,294.0,27.0,12324.0,24.0,4442.0,6.88520408163265,5.45811224489796,25.953231292517,5.42823129251701,68.6903741496599,12324.0,24.0
360,Ghana,Brong Ahafo,7.9559247,-1.6760691,GHA,Sub-Saharan Africa,0.156,0.16,43.5,APPROXIMATE,0,1,23.6666660308838,1340.0,380.0,0.0,60.0,375.0,29.0,11247.0,11.0,3596.0,,,,,,11247.0,11.0
361,Ghana,Central,5.5607846,-1.0586135,GHA,Sub-Saharan Africa,0.156,0.171,47.4,APPROXIMATE,0,1,103.0,1240.0,321.0,0.0,30.0,127.0,26.0,13333.0,28.0,5057.0,,,,,,13333.0,28.0
362,Ghana,Eastern,6.2374036,-0.4502368,GHA,Sub-Saharan Africa,0.156,0.155,45.5,APPROXIMATE,0,1,130.16667175293,1515.0,78.0,2.0,30.0,243.0,26.0,13291.0,36.0,5302.0,,,,,,13291.0,36.0
363,Ghana,Greater Accra,5.8142836,0.0746767,GHA,Sub-Saharan Africa,0.156,0.058,41.0,APPROXIMATE,0,1,56.8333320617676,790.0,121.0,1.0,130.0,25.0,31.0,10065.0,4.0,2831.0,,,,,,10065.0,4.0
364,Ghana,Northern,9.5439269,-0.9056623,GHA,Sub-Saharan Africa,0.156,0.382,51.8,APPROXIMATE,0,1,58.8133354187012,1140.5,80.0,0.0,20.0,134.0,33.0,7002.0,5.0,2460.0,,,,,,7002.0,5.0
365,Ghana,Upper East,10.7082499,-0.9820668,GHA,Sub-Saharan Africa,0.156,0.289,47.0,APPROXIMATE,0,1,158.75,1057.5,441.0,0.0,130.0,158.0,34.0,6856.0,11.0,2798.0,,,,,,6856.0,11.0
366,Ghana,Upper West,10.2529757,-2.1450245,GHA,Sub-Saharan Africa,0.156,0.259,47.8,APPROXIMATE,0,1,28.375,1138.5,491.0,0.0,110.0,258.0,34.0,6027.0,9.0,2493.0,,,,,,6027.0,9.0
367,Ghana,Volta,6.5781373,0.4502368,GHA,Sub-Saharan Africa,0.156,0.138,43.5,APPROXIMATE,0,1,95.3333358764649,1199.0,4.0,6.0,130.0,122.0,28.0,9934.0,10.0,4064.0,,,,,,9934.0,10.0
368,Ghana,Western,5.3901978,-2.1450245,GHA,Sub-Saharan Africa,0.156,0.122,42.9,APPROXIMATE,0,1,93.5,1416.0,228.0,1.0,30.0,88.0,25.0,12967.0,29.0,4887.0,,,,,,12967.0,29.0
369,Guatemala,Alta Verapaz,15.5942883,-90.1494988,GTM,Latin America and Caribbean,0.113,0.214,45.6,APPROXIMATE,0,1,183.16667175293,2356.5,209.0,0.0,40.0,1724.0,21.0,14003.0,37.0,4896.0,,,,,,14003.0,37.0
370,Guatemala,Baja Verapaz,15.0787498,-90.4125181,GTM,Latin America and Caribbean,0.113,0.147,46.0,APPROXIMATE,0,1,69.1166687011719,887.5,191.0,3.0,50.0,1177.0,26.0,12116.0,15.0,3568.0,,,,,,12116.0,15.0
371,Guatemala,Chimaltenango,14.6631591,-90.8246386,GTM,Latin America and Caribbean,0.113,0.082,44.7,APPROXIMATE,0,1,417.126678466797,1031.0,35.0,39.0,110.0,1804.0,29.0,8964.0,3.0,1417.0,8.3,6.55,18.1,24.25,57.65,8964.0,3.0
372,Guatemala,Chiquimula,14.7924897,-89.5450458,GTM,Latin America and Caribbean,0.113,0.2,48.9,APPROXIMATE,0,1,268.010009765625,926.5,149.0,29.0,110.0,428.0,33.0,10351.0,6.0,2535.0,,,,,,10351.0,6.0
373,Guatemala,El Progreso,14.8921637,-90.0373201,GTM,Latin America and Caribbean,0.113,0.07,45.2,APPROXIMATE,0,1,76.875,681.0,72.0,4.0,140.0,392.0,32.0,10789.0,11.0,2943.0,,,,,,10789.0,11.0
374,Guatemala,Escuintla,14.3009252,-90.7881835,GTM,Latin America and Caribbean,0.113,0.067,41.5,APPROXIMATE,0,1,416.515014648438,2278.0,0.0,48.0,140.0,349.0,33.0,7523.0,7.0,2437.0,,,,,,7523.0,7.0
375,Guatemala,Guatemala Municipio,14.6349149,-90.5068824,GTM,Latin America and Caribbean,0.113,0.014,42.7,APPROXIMATE,0,1,4571.0,1049.5,1.0,63.0,110.0,1485.0,33.0,8494.424964936887,16.725105189340812,1329.0,,,,,,8494.424964936887,16.725105189340812
376,Guatemala,Guatemala Resto,26.1048349,-80.1968586,GTM,Latin America and Caribbean,0.113,0.036,43.4,ROOFTOP,0,1,2286.375,1238.5,9.0,63.0,140.0,9.0,32.0,8494.424964936887,16.725105189340812,2861.0,9.71261904761905,7.28142857142857,4.84714285714286,18.3842857142857,,8494.424964936887,16.725105189340812
377,Guatemala,Huehuetenango,15.3198766,-91.4918235,GTM,Latin America and Caribbean,0.113,0.187,48.9,APPROXIMATE,0,1,455.116668701172,949.0,77.0,37.0,30.0,1878.0,29.0,8737.0,6.0,2863.0,,,,,,8737.0,6.0
378,Guatemala,Izabal,15.5918066,-88.9413865,GTM,Latin America and Caribbean,0.113,0.106,43.8,APPROXIMATE,0,1,36.3333320617676,2194.0,226.0,0.0,40.0,39.0,29.0,11019.0,11.0,4798.0,,,,,,11019.0,11.0
379,Guatemala,Jalapa,14.5655154,-89.9253233,GTM,Latin America and Caribbean,0.113,0.165,48.6,APPROXIMATE,0,1,177.33332824707,1129.0,112.0,2.0,20.0,1149.0,28.0,10585.0,14.0,3787.0,,,,,,10585.0,14.0
380,Guatemala,Jutiapa,14.1930802,-89.9253233,GTM,Latin America and Caribbean,0.113,0.113,45.8,APPROXIMATE,0,1,186.433334350586,1395.5,138.0,0.0,110.0,817.0,29.0,11330.0,18.0,3920.0,,,,,,11330.0,18.0
381,Guatemala,Peten,16.912033,-90.2995785,GTM,Latin America and Caribbean,0.113,0.134,44.8,APPROXIMATE,0,1,10.3333330154419,1479.0,403.0,0.0,140.0,134.0,30.0,9360.0,12.0,4825.0,,,,,,9360.0,12.0
382,Guatemala,Quetzaltenango,14.8520705,-91.5305465,GTM,Latin America and Caribbean,0.113,0.094,44.5,APPROXIMATE,0,1,1006.35833740234,1142.5,3.0,59.0,110.0,2363.0,30.0,8494.424964936887,16.725105189340812,2070.0,,,,,,8494.424964936887,16.725105189340812
383,Guatemala,Quiche,15.4983808,-90.9820668,GTM,Latin America and Caribbean,0.113,0.193,46.4,APPROXIMATE,0,1,133.838333129883,1454.5,298.0,0.0,40.0,2108.0,21.0,13498.0,48.0,4807.0,,,,,,13498.0,48.0
384,Guatemala,Retalhuleu,14.5245485,-91.685788,GTM,Latin America and Caribbean,0.113,0.1,43.8,APPROXIMATE,0,1,259.053344726563,2585.5,52.0,13.0,140.0,212.0,32.0,8780.0,13.0,4359.0,,,,,,8780.0,13.0
385,Guatemala,Sacatepequez,14.6110576,-90.7152749,GTM,Latin America and Caribbean,0.113,0.048,41.3,APPROXIMATE,0,1,996.791687011719,1120.5,20.0,8.0,110.0,2350.0,22.0,13110.0,34.0,4351.0,8.18,6.82,12.04,24.92,63.04,13110.0,34.0
386,Guatemala,San Marcos,14.9609782,-91.8074586,GTM,Latin America and Caribbean,0.113,0.123,45.3,APPROXIMATE,0,1,211.210006713867,1550.5,46.0,30.0,110.0,2440.0,26.0,8438.0,6.0,2784.0,,,,,,8438.0,6.0
387,Guatemala,Santa Rosa,14.1928003,-90.3748354,GTM,Latin America and Caribbean,0.113,0.093,43.7,APPROXIMATE,0,1,95.0,1764.0,262.0,1.0,140.0,696.0,28.0,12632.0,21.0,4199.0,16.88,5.62,39.18,31.26,29.56,12632.0,21.0
388,Guatemala,Solola,14.7666085,-91.1785016,GTM,Latin America and Caribbean,0.113,0.09,43.2,APPROXIMATE,0,1,600.085021972656,1194.5,57.0,19.0,140.0,1972.0,23.0,8503.0,11.0,3953.0,,,,,,8503.0,11.0
389,Guatemala,Suchitepequez,14.4215982,-91.4048249,GTM,Latin America and Caribbean,0.113,0.112,42.7,APPROXIMATE,0,1,163.375,2704.5,128.0,2.0,40.0,167.0,30.0,14693.0,56.0,4845.0,,,,,,14693.0,56.0
390,Guatemala,Totonicapan,14.9173402,-91.3613923,GTM,Latin America and Caribbean,0.113,0.121,46.1,APPROXIMATE,0,1,407.141662597656,1045.0,28.0,24.0,110.0,2508.0,25.0,8484.0,6.0,2874.0,,,,,,8484.0,6.0
391,Guatemala,Zacapa,14.9676218,-89.5356094,GTM,Latin America and Caribbean,0.113,0.112,46.8,APPROXIMATE,0,1,122.556671142578,833.0,139.0,25.0,30.0,211.0,33.0,11499.0,11.0,3046.0,,,,,,11499.0,11.0
392,Guinea,Bok�,10.9406953,-14.2802961,GIN,Sub-Saharan Africa,0.459,0.418,58.0,APPROXIMATE,0,1,36.8333320617676,2489.0,187.0,4.0,60.0,101.0,30.0,6704.0,8.0,2820.0,,,,,,6704.0,8.0
393,Guinea,Conakry,9.6411855,-13.5784012,GIN,Sub-Saharan Africa,0.459,0.122,43.7,APPROXIMATE,0,1,701.5,2939.5,79.0,29.0,190.0,98.0,33.0,8494.424964936887,16.725105189340812,1875.0,,,,,,8494.424964936887,16.725105189340812
394,Guinea,Faranah,10.0451022,-10.7492466,GIN,Sub-Saharan Africa,0.459,0.599,64.9,APPROXIMATE,0,1,13.8333330154419,1507.0,184.0,5.0,130.0,427.0,30.0,8122.0,8.0,2406.0,,,,,,8122.0,8.0
395,Guinea,Kankan,10.3827887,-9.3118282,GIN,Sub-Saharan Africa,0.459,0.603,66.6,APPROXIMATE,0,1,17.0,1545.0,3.0,8.0,110.0,385.0,34.0,8494.424964936887,16.725105189340812,1918.0,,,,,,8494.424964936887,16.725105189340812
396,Guinea,Kindia,10.0406725,-12.8629885,GIN,Sub-Saharan Africa,0.459,0.503,63.2,APPROXIMATE,0,1,41.6666679382324,1979.5,7.0,7.0,130.0,442.0,31.0,8121.0,10.0,3155.0,,,,,,8121.0,10.0
397,Guinea,Lab�,39.2284612,-84.2565322,GIN,Sub-Saharan Africa,0.459,0.554,62.3,ROOFTOP,0,1,436.328338623047,1033.0,28.0,56.0,140.0,264.0,17.0,7714.0,14.0,3538.0,,,,,,7714.0,14.0
398,Guinea,Mamou,10.3785237,-12.0832543,GIN,Sub-Saharan Africa,0.459,0.531,62.7,APPROXIMATE,0,1,37.0,1739.0,0.0,6.0,130.0,716.0,30.0,8494.424964936887,16.725105189340812,2733.0,,,,,,8494.424964936887,16.725105189340812
400,Guinea-Bissau,Bafata,12.1735243,-14.652952,GNB,Sub-Saharan Africa,0.371,0.545,62.9,APPROXIMATE,0,1,86.8383331298828,1639.5,185.0,3.0,110.0,47.0,32.0,5405.0,8.0,2603.0,,,,,,5405.0,8.0
401,Guinea-Bissau,Biombo,11.8529061,-15.7351171,GNB,Sub-Saharan Africa,0.371,0.382,52.8,APPROXIMATE,0,1,102.099998474121,1682.5,231.0,0.0,210.0,4.0,26.0,5448.0,9.0,1844.0,,,,,,5448.0,9.0
402,Guinea-Bissau,Bolama,11.1480591,-16.1345705,GNB,Sub-Saharan Africa,0.371,0.352,51.0,APPROXIMATE,0,1,17.5,1972.5,419.0,0.0,40.0,15.0,27.0,11086.0,18.0,3889.0,,,,,,11086.0,18.0
403,Guinea-Bissau,Cacheu,12.2732631,-16.1669156,GNB,Sub-Saharan Africa,0.371,0.335,49.2,APPROXIMATE,0,1,24.6149997711182,1436.5,113.0,2.0,210.0,11.0,26.0,6274.0,10.0,2858.0,,,,,,6274.0,10.0
404,Guinea-Bissau,Gabu,11.8962488,-14.1001326,GNB,Sub-Saharan Africa,0.371,0.544,62.5,APPROXIMATE,0,1,6.25,1872.5,425.0,0.0,60.0,70.0,30.0,7203.0,12.0,3445.0,,,,,,7203.0,12.0
405,Guinea-Bissau,Oio,12.2760709,-15.3131185,GNB,Sub-Saharan Africa,0.371,0.505,60.1,APPROXIMATE,0,1,33.4866676330566,1560.5,201.0,0.0,30.0,36.0,28.0,8097.0,17.0,3826.0,,,,,,8097.0,17.0
406,Guinea-Bissau,Quinara,11.795562,-15.1726816,GNB,Sub-Saharan Africa,0.371,0.414,53.8,APPROXIMATE,0,1,13.3333330154419,1932.0,292.0,0.0,30.0,27.0,27.0,9223.0,19.0,4071.0,,,,,,9223.0,19.0
408,Guinea-Bissau,Tombali,11.3632696,-14.9856176,GNB,Sub-Saharan Africa,0.371,0.43,54.1,APPROXIMATE,0,1,24.0,2173.0,269.0,0.0,30.0,29.0,28.0,9908.0,20.0,4528.0,,,,,,9908.0,20.0
409,Guyana,Barima-Waini,7.4882419,-59.6564494,GUY,Latin America and Caribbean,0.013,0.057,38.0,APPROXIMATE,0,1,0.833333313465118,1775.5,1358.0,0.0,40.0,37.0,24.0,15153.0,42.0,5439.0,,,,,,15153.0,42.0
411,Guyana,Demerara-Mahaica,6.546426,-58.0982046,GUY,Latin America and Caribbean,0.013,0.004,36.7,APPROXIMATE,0,1,274.666656494141,1395.5,649.0,0.0,20.0,5.0,26.0,14569.0,28.0,3999.0,,,,,,14569.0,28.0
412,Guyana,East Berbice-Corentyne,2.7477922,-57.4627259,GUY,Latin America and Caribbean,0.013,0.006,37.6,APPROXIMATE,0,1,4.0,1660.0,1706.0,0.0,40.0,211.0,24.0,14823.0,35.0,5252.0,18.6,4.62,49.0,8.6,42.4,14823.0,35.0
413,Guyana,Essequibo Islands-West Demerara,6.5720132,-58.4629997,GUY,Latin America and Caribbean,0.013,0.005,38.2,APPROXIMATE,0,1,24.5,1703.0,697.0,0.0,40.0,41.0,25.0,14475.0,32.0,4788.0,,,,,,14475.0,32.0
414,Guyana,Mahaica-Berbice,6.238496,-57.9162555,GUY,Latin America and Caribbean,0.013,0.006,38.2,APPROXIMATE,0,1,13.6666669845581,1255.5,1523.0,0.0,40.0,16.0,25.0,15145.0,27.0,5099.0,,,,,,15145.0,27.0
415,Guyana,Pomeroon-Supenaam,7.1294166,-58.9206295,GUY,Latin America and Caribbean,0.013,0.014,40.4,APPROXIMATE,0,1,7.0,1695.5,2797.0,0.0,40.0,33.0,25.0,14864.0,37.0,5262.0,,,,,,14864.0,37.0
416,Guyana,Upper Demerara-Berbice,5.3064879,-58.1892921,GUY,Latin America and Caribbean,0.013,0.004,37.0,APPROXIMATE,0,1,2.6800000667572,1794.0,580.0,0.0,40.0,46.0,26.0,13798.0,10.0,3595.0,,,,,,13798.0,10.0
417,Guyana,Upper Takutu-Upper Essequibo,2.9239595,-58.7373634,GUY,Latin America and Caribbean,0.013,0.145,42.6,APPROXIMATE,0,1,0.0,1487.0,2007.0,0.0,40.0,403.0,24.0,13668.0,31.0,4941.0,,,,,,13668.0,31.0
419,Haiti,Artibonite,19.362902,-72.4258145,HTI,Latin America and Caribbean,0.248,0.316,52.1,APPROXIMATE,0,1,166.633331298828,1398.5,237.0,0.0,20.0,1065.0,28.0,6849.0,9.0,3602.0,,,,,,6849.0,9.0
420,Haiti,Centre,18.9582742,-72.0468164,HTI,Latin America and Caribbean,0.248,0.391,53.1,APPROXIMATE,0,1,139.253326416016,1585.5,227.0,0.0,20.0,593.0,29.0,7247.0,11.0,3959.0,,,,,,7247.0,11.0
421,Haiti,Grande-Anse,18.5489259,-74.07701,HTI,Latin America and Caribbean,0.248,0.378,52.6,APPROXIMATE,0,1,173.616668701172,1389.0,136.0,0.0,20.0,361.0,27.0,15318.0,51.0,4924.0,,,,,,15318.0,51.0
422,Haiti,Nippes,18.3990735,-73.4180211,HTI,Latin America and Caribbean,0.248,0.257,47.9,APPROXIMATE,0,1,204.824996948242,1168.5,66.0,0.0,30.0,177.0,30.0,7907.0,10.0,4088.0,,,,,,7907.0,10.0
423,Haiti,Nord,19.5687715,-72.189,HTI,Latin America and Caribbean,0.248,0.244,50.5,APPROXIMATE,0,1,287.9716796875,1343.0,117.0,0.0,30.0,332.0,29.0,14962.0,50.0,4637.0,,,,,,14962.0,50.0
424,Haiti,Nord-Est,19.4889723,-71.8571331,HTI,Latin America and Caribbean,0.248,0.323,51.4,APPROXIMATE,0,1,169.850006103516,1506.0,530.0,0.0,30.0,325.0,28.0,9367.0,14.0,4770.0,,,,,,9367.0,14.0
425,Haiti,Nord-Ouest,19.8374009,-73.0405277,HTI,Latin America and Caribbean,0.248,0.311,49.6,APPROXIMATE,0,1,262.963317871094,791.5,320.0,0.0,14.0,226.0,33.0,8768.0,10.0,4059.0,,,,,,8768.0,10.0
426,Haiti,Sud,18.3320005,-73.7007088,HTI,Latin America and Caribbean,0.248,0.249,49.4,APPROXIMATE,0,1,344.546661376953,1603.0,138.0,0.0,20.0,182.0,29.0,10302.0,17.0,4748.0,,,,,,10302.0,17.0
427,Haiti,Sud-Est,18.2783598,-72.3547915,HTI,Latin America and Caribbean,0.248,0.307,49.1,APPROXIMATE,0,1,324.049987792969,1172.0,301.0,0.0,14.0,461.0,27.0,14740.0,44.0,4642.0,,,,,,14740.0,44.0
428,Honduras,Atlántida,15.6696283,-87.1422895,HND,Latin America and Caribbean,0.072,0.045,45.1,APPROXIMATE,0,1,76.2416687011719,1623.0,81.0,0.0,20.0,14.0,29.0,11723.0,15.0,5236.0,,,,,,11723.0,15.0
429,Honduras,Choluteca,13.3198572,-87.1622344,HND,Latin America and Caribbean,0.072,0.108,46.0,APPROXIMATE,0,1,617.623352050781,1874.0,6.0,23.0,20.0,53.0,35.0,6371.0,8.0,3477.0,,,,,,6371.0,8.0
430,Honduras,Colón,15.6391768,-85.354965,HND,Latin America and Caribbean,0.072,0.058,43.5,APPROXIMATE,0,1,3.83333325386047,1408.5,838.0,0.0,40.0,583.0,25.0,15113.0,48.0,5674.0,,,,,,15113.0,48.0
431,Honduras,Comayagua,14.5534828,-87.6186379,HND,Latin America and Caribbean,0.072,0.077,46.1,APPROXIMATE,0,1,51.7916679382324,1290.5,67.0,1.0,40.0,711.0,26.0,12817.0,16.0,3350.0,9.99428571428571,7.29380952380952,39.0209523809524,34.3204761904762,26.6585714285714,12817.0,16.0
432,Honduras,Copán,14.8497254,-89.1467832,HND,Latin America and Caribbean,0.072,0.161,48.4,APPROXIMATE,0,1,155.383331298828,1313.5,166.0,7.0,40.0,653.0,29.0,11682.0,15.0,4193.0,,,,,,11682.0,15.0
433,Honduras,Cortés,15.4909515,-87.9334803,HND,Latin America and Caribbean,0.072,0.026,42.5,APPROXIMATE,0,1,904.978332519531,1125.5,16.0,42.0,110.0,53.0,31.0,11104.0,11.0,4532.0,,,,,,11104.0,11.0
434,Honduras,El Paraíso,14.0736932,-86.4187308,HND,Latin America and Caribbean,0.072,0.095,45.2,APPROXIMATE,0,1,81.3650054931641,759.0,103.0,3.0,14.0,494.0,31.0,10658.0,14.0,3992.0,,,,,,10658.0,14.0
435,Honduras,Francisco Morazán,14.45411,-87.0624261,HND,Latin America and Caribbean,0.072,0.031,44.3,APPROXIMATE,0,1,66.8150024414063,843.5,51.0,5.0,30.0,774.0,30.0,9596.0,9.0,3834.0,,,,,,9596.0,9.0
436,Honduras,Gracias a Dios,15.341806,-84.6060449,HND,Latin America and Caribbean,0.072,0.124,42.2,APPROXIMATE,0,1,0.699999988079071,2247.0,894.0,0.0,40.0,49.0,26.0,14266.0,47.0,6042.0,,,,,,14266.0,47.0
437,Honduras,Intibucá,14.372734,-88.2461183,HND,Latin America and Caribbean,0.072,0.139,46.4,APPROXIMATE,0,1,94.7083358764649,1338.0,124.0,0.0,40.0,1976.0,20.0,13816.0,41.0,4410.0,,,,,,13816.0,41.0
438,Honduras,Islas de la Bahía,16.3526078,-86.4895463,HND,Latin America and Caribbean,0.072,0.017,38.2,APPROXIMATE,0,1,182.20832824707,1543.0,173.0,14.0,30.0,93.0,26.0,16385.0,59.0,6106.0,,,,,,16385.0,59.0
439,Honduras,La Paz,13.9984833,-87.9334803,HND,Latin America and Caribbean,0.072,0.107,45.6,APPROXIMATE,0,1,25.7916660308838,1679.5,473.0,0.0,50.0,1045.0,28.0,11376.0,17.0,3570.0,,,,,,11376.0,17.0
440,Honduras,Lempira,14.1887698,-88.556531,HND,Latin America and Caribbean,0.072,0.201,48.0,APPROXIMATE,0,1,57.0066680908203,1765.5,217.0,0.0,40.0,1977.0,23.0,13814.0,20.0,4327.0,,,,,,13814.0,20.0
441,Honduras,Ocotepeque,14.4345368,-89.1836929,HND,Latin America and Caribbean,0.072,0.109,48.2,APPROXIMATE,0,1,279.040008544922,1388.5,138.0,15.0,30.0,808.0,30.0,8591.0,6.0,3052.0,,,,,,8591.0,6.0
442,Honduras,Olancho,14.8067406,-85.7666645,HND,Latin America and Caribbean,0.072,0.089,46.5,APPROXIMATE,0,1,32.810001373291,1065.0,217.0,0.0,30.0,340.0,31.0,11516.0,10.0,4373.0,,,,,,11516.0,10.0
443,Honduras,Santa Bárbara,15.1202795,-88.4016041,HND,Latin America and Caribbean,0.072,0.076,45.1,APPROXIMATE,0,1,119.25,1292.0,121.0,1.0,40.0,778.0,25.0,13973.0,42.0,4605.0,,,,,,13973.0,42.0
444,Honduras,Valle,13.5782936,-87.5791287,HND,Latin America and Caribbean,0.072,0.068,43.1,APPROXIMATE,0,1,84.5783309936524,1775.0,92.0,0.0,20.0,125.0,33.0,12174.0,20.0,4085.0,,,,,,12174.0,20.0
445,Honduras,Yoro,15.1369653,-87.1273253,HND,Latin America and Caribbean,0.072,0.073,44.6,APPROXIMATE,0,1,211.91667175293,975.0,90.0,12.0,20.0,643.0,30.0,10428.0,8.0,3163.0,,,,,,10428.0,8.0
446,Indonesia,Aceh,4.695135,96.7493993,IDN,East Asia and the Pacific,0.066,0.077,42.0,APPROXIMATE,0,1,202.301666259766,1862.0,360.0,1.0,20.0,1023.0,25.0,13809.0,48.0,5420.0,,,,,,13809.0,48.0
447,Indonesia,Bali,-8.4095178,115.188916,IDN,East Asia and the Pacific,0.066,0.042,40.9,APPROXIMATE,0,1,426.678344726563,1440.0,72.0,6.0,20.0,450.0,26.0,15759.0,37.0,4755.0,,,,,,15759.0,37.0
448,Indonesia,Bangka Belitung,-2.7410513,106.4405872,IDN,East Asia and the Pacific,0.066,0.053,39.2,APPROXIMATE,0,1,16.9950008392334,1942.5,231.0,0.0,14.0,28.0,28.0,14487.0,28.0,5055.0,,,,,,14487.0,28.0
449,Indonesia,Banten,-6.4058172,106.0640179,IDN,East Asia and the Pacific,0.066,0.075,42.7,APPROXIMATE,0,1,642.033325195313,2455.0,95.0,3.0,40.0,120.0,28.0,16540.0,43.0,4982.0,,,,,,16540.0,43.0
450,Indonesia,Bengkulu,-3.7928451,102.2607641,IDN,East Asia and the Pacific,0.066,0.059,44.1,APPROXIMATE,0,1,582.416687011719,2716.0,0.0,33.0,11.0,18.0,30.0,11734.0,5.0,2257.0,,,,,,11734.0,5.0
451,Indonesia,Central Java,-7.150975,110.1402594,IDN,East Asia and the Pacific,0.066,0.053,41.3,APPROXIMATE,0,1,333.116668701172,2290.0,284.0,1.0,20.0,297.0,28.0,16238.0,22.0,4745.0,,,,,,16238.0,22.0
452,Indonesia,Central Kalimantan,-1.6814878,113.3823545,IDN,East Asia and the Pacific,0.066,0.084,44.3,APPROXIMATE,0,1,13.1166667938232,2926.5,2753.0,0.0,40.0,72.0,27.0,12094.0,25.0,4312.0,,,,,,12094.0,25.0
